SubType,FaSchemaVersion,FlowType,DestIp,SrcPorts,DestPort,L4Protocol,L7Protocol,IsFlowCapturedAtUdrHop,FlowDirection,FlowStatus,TargetResourceType,DestRegion,DestSubnet,Country,AzureRegion,FlowEncryption,AllowedInFlows,DeniedInFlows,AllowedOutFlows,DeniedOutFlows,PacketsDestToSrc,PacketsSrcToDest,BytesDestToSrc,BytesSrcToDest,CompletedFlows,SrcPublicIps,Type,packet_data
FlowLog,3,AzurePublic,,,443,TCP,https,FALSE,Outbound,Allowed,VirtualNetwork,,,,,Unencrypted,0,0,1,0,12,12,"10,389","1,540",1,,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,443,TCP,https,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,hu,,Unencrypted,0,1,0,0,0,0,0,0,0,45.156.128.130|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"43,884",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.140|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"4,343",TCP,unicall,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,3.139.68.114|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"4,230",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,91.148.190.150|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"4,200",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,kr,,Unencrypted,0,1,0,0,0,0,0,0,0,121.141.250.50|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"37,020",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,152.32.148.250|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"33,891",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,109.205.213.113|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"33,891",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,ee,,Unencrypted,0,1,0,0,0,0,0,0,0,195.82.147.170|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"3,361",TCP,kv-agent,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,83.222.190.86|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"3,354",TCP,suitjd,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,nl,,Unencrypted,0,1,0,0,0,0,0,0,0,92.63.197.167|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"3,337",TCP,directv-catlg,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,nl,,Unencrypted,0,1,0,0,0,0,0,0,0,92.63.197.167|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"32,414",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,104.234.115.151|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"3,001",TCP,origo-native,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.230|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,AzurePublic,10.0.0.8,,"30,001",TCP,pago-services1,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,southcentralus,Unencrypted,0,1,0,0,0,0,0,0,0,40.124.175.16|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"3,000",TCP,remoteware-cl,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,5.188.206.66|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,887",TCP,aironetddp,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,5.188.206.22|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,282,TCP,cableport-ax,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.198|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,701",TCP,sms-rcinfo,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,167.94.145.25|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"25,555",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.192|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,AzurePublic,10.0.0.8,,"25,114",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,westcentralus,Unencrypted,1,0,0,0,1,1,60,128,1,52.136.4.16|1|1|1|1|128|60,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,AzurePublic,10.0.0.8,,"25,109",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,westcentralus,Unencrypted,1,0,0,0,1,1,60,128,1,52.136.4.16|1|1|1|1|128|60,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,445",TCP,dtn1,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.57|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"23,722",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,104.248.24.216|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,AzurePublic,10.0.0.8,,"23,011",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,westus,Unencrypted,1,0,0,0,1,1,60,128,1,192.168.1.10,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,AzurePublic,10.0.0.8,,"22,992",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,westus,Unencrypted,1,0,0,0,1,1,60,128,1,192.168.1.10,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,299",TCP,pc-telecommute,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.15|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,AzurePublic,10.0.0.8,,"22,987",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,westus,Unencrypted,1,0,0,0,1,1,60,128,1,192.168.1.10,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"22,448",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,83.222.191.42|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"22,368",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,83.222.191.42|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,222",TCP,EtherNet-IP-1,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,5,0,0,0,0,0,0,0,47.239.99.129|5|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,222",TCP,EtherNet-IP-1,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.12|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,210",TCP,noaaport,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,bg,,Unencrypted,0,1,0,0,0,0,0,0,0,83.222.191.162|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"22,000",TCP,snapenetio,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.196|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"21,234",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.89|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"21,024",UDP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.142.125.248|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,096",TCP,nbx-dir,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,64.62.197.161|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,096",TCP,nbx-dir,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,cn,,Unencrypted,0,1,0,0,0,0,0,0,0,115.231.78.11|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,078",TCP,tpcsrvr,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,206.168.35.109|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,AzurePublic,10.0.0.8,,"20,688",TCP,Unknown,FALSE,Inbound,Allowed,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,,centralus,Unencrypted,1,0,0,0,1,1,60,128,1,40.87.182.8|1|1|1|1|128|60,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"2,020",TCP,xinupageserver,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,tr,,Unencrypted,0,1,0,0,0,0,0,0,0,128.199.65.63|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"19,999",TCP,dnp-sec,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.187|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"1,900",UDP,ssdp,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,il,,Unencrypted,0,1,0,0,0,0,0,0,0,192.117.135.100|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"18,572",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.146|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"17,102",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.244|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,139,UDP,netbios-ssn,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.150.247|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"1,347",TCP,bbn-mmc,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,156.229.233.174|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"12,450",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,de,,Unencrypted,0,1,0,0,0,0,0,0,0,173.249.1.105|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"1,234",TCP,search-agent,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,205.210.31.150|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,123,UDP,ntp,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,pt,,Unencrypted,0,1,0,0,0,0,0,0,0,154.213.200.14|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"11,211",TCP,memcache,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,67.205.183.12|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"10,001",UDP,scp-config,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,64.62.156.39|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.5,,"9,756",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.132.17|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.5,,"9,725",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.253|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,060",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.132.194|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,093",TCP,copycat,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,198.235.24.126|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,133",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.150.70|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,158",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,147.185.133.250|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,161",TCP,apani2,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.202|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,217",TCP,fsc-port,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.150.192|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,332",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.28|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,485",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.73|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,531",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.50|1|0|0|0|0|0,NTANetAnalytics,"POST /login HTTP/1.1
Host: secure.site
Content-Type: application/x-www-form-urlencoded
Content-Length: 29

username=admin&password=1234"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,573",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.150.24|1|0|0|0|0|0,NTANetAnalytics,"HTTP/1.1 200 OK
Date: Sat, 12 Apr 2025 15:00:00 GMT
Server: Apache/2.4.41 (Ubuntu)
Content-Type: text/html
Content-Length: 125

<html><body><h1>Welcome</h1></body></html>"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,575",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,us,,Unencrypted,0,1,0,0,0,0,0,0,0,162.216.149.127|1|0|0|0|0|0,NTANetAnalytics,"PUT /api/data HTTP/1.1
Host: api.example.com
Content-Type: application/json
Content-Length: 48

{""sensor"":""temperature"",""value"":22.5}"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,616",TCP,erunbook-agent,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.211.210|1|0|0|0|0|0,NTANetAnalytics,"DELETE /user/123 HTTP/1.1
Host: app.example.com
Authorization: Bearer token123456

"
FlowLog,3,ExternalPublic,10.0.0.8,,"9,696",TCP,Unknown,FALSE,Inbound,Denied,VirtualNetwork,eastus2,mitm/windowsclient-vnet/default,gb,,Unencrypted,0,1,0,0,0,0,0,0,0,35.203.210.147|1|0|0|0|0|0,NTANetAnalytics,"GET /index.html HTTP/1.1
Host: example.com
User-Agent: curl/7.68.0
Accept: */*

"
